Sample ID,Common Name,Band  #,Web Tag #,Nest ID,HS Bird ID,Species,Species.1,Sex,Capture,Health,Age,Age simple,Wild/Dom.,Habitat,Sample Type,GPS N,GPS W,Time,Date,Month,Year,Name,Location,Data Sheet,Capture #,Banding Date,Recap?,Ours or Foreign?,Category,Mass,Head,Total Tarsus,Wing Chord,Culmen,Grain Index,Blood Vial,Serum Vial,Whole Blood,Specific Location,Capture Method,Vial Notes,Marker Notes,Notes,Paired?,Date Shot,Time Shot,Fecal Quality,Fecal Loc,Brood ID,Hen Band #,"Wet, Dry, Pipping?",Brood Size,HEN STATUS?,decoy band,Cloacal Sample ID,Oral Sample ID,Notes.1
10BM10864,A/mallard/Interior Alaska/10BM10864R0/2010(H4N6),1927-10512,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92657,148.81829,2341,10-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT61,3207,10-Aug-10,N,,FALL,1205,109,52.2,272,,2,1592,10BM21592,10BM31592,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM10864,10BM10865,
10BM10876,A/mallard/Interior Alaska/10BM10876R0/2010(H7N3),1927-10518,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.92657,148.81829,2341,10-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT61,3213,10-Aug-10,N,,FALL,1361,109.7,52.3,269,,4,1593,10BM21593,10BM31593,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM10876,10BM10877,
10BM11414,A/mallard/Interior Alaska/10BM11414R0/2010(H3N8),1927-10574,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT66,3332,12-Aug-10,N,,FALL,1014,104,51.1,256,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11414,10BM11415,
10BM11415,A/mallard/Interior Alaska/10BM11415R0/2010(H3N8),1927-10574,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT66,3332,12-Aug-10,N,,FALL,1014,104,51.1,256,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11414,10BM11415,
10BM11416,A/mallard/Interior Alaska/10BM11416R0/2010(H3N8),1927-10575,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT66,3333,12-Aug-10,N,,FALL,842,102.7,50.9,252,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11416,10BM11417,
10BM11418,A/mallard/Interior Alaska/10BM11418R0/2010(H3N8),1927-10576,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT66,3334,12-Aug-10,N,,FALL,945,100.2,50.2,259,,1,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11418,10BM11419,
10BM11419,A/mallard/Interior Alaska/10BM11419R0/2010(H3N8),1927-10576,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT66,3334,12-Aug-10,N,,FALL,945,100.2,50.2,259,,1,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11418,10BM11419,
10BM12049,A/mallard/Interior Alaska/10BM12049R0/2010(H3N8),1927-10576,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.93499,148.81372,1415,13-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR39,1098,12-Aug-10,Y,O,FALL,868,,,259,,0,,,,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM12049,10BM12050,
10BM11420,A/mallard/Interior Alaska/10BM11420R0/2010(H3N8),1927-10577,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT66,3335,12-Aug-10,N,,FALL,1184,117.7,54.3,270,,0,1647,10BM21647,10BM31647,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11420,10BM11421,
10BM11421,A/mallard/Interior Alaska/10BM11421R0/2010(H3N8),1927-10577,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.93499,148.81372,1312,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT66,3335,12-Aug-10,N,,FALL,1184,117.7,54.3,270,,0,1647,10BM21647,10BM31647,SAM BERRY,BAIT TRAP,,,,,,,,,,,,,,,10BM11420,10BM11421,
10BM12534,A/mallard/Interior Alaska/10BM12534R0/2010(H7N3),1927-10585,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.89896,148.81513,1204,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR42,1175,12-Aug-10,Y,O,FALL,1131,107.1,50.8,276,,0,,,,WACKY DUCK BROWN,BAIT TRAP,,,,,,,,,,,,,,,10BM12533,10BM12534,
10BM11497,A/mallard/Interior Alaska/10BM11497R0/2010(H3N6),1927-10593,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.89604,148.84413,2141,12-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT67,3361,12-Aug-10,N,,FALL,1227,118.1,55.9,283,,0,1673,10BM21673,10BM31673,CRANE LAKE,BAIT TRAP,,,,,,,,,,,,,,,10BM11496,10BM11497,
10BM12172,A/mallard/Interior Alaska/10BM12172R0/2010(H3N8),1927-10657,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,C,64.90723,148.83553,2222,13-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT74,3533,13-Aug-10,N,,DUCKLING,969,108.8,52.7,235,,0,1771,10BM21771,10BM31771,WACKY DUCK FEET,BAIT TRAP,,,,,,,,,,,,,,,10BM12172,10BM12173,
10BM12177,A/mallard/Interior Alaska/10BM12177R0/2010(H3N8),1927-10659,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.90723,148.83553,2222,13-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT74,3535,13-Aug-10,N,,FALL,1015,112.2,53.5,272,,0,,,,WACKY DUCK FEET,BAIT TRAP,,,,,,,,,,,,,,,10BM12176,10BM12177,
10BM12178,A/mallard/Interior Alaska/10BM12178R0/2010(H3N8),1927-10660,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.90723,148.83553,2222,13-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT74,3536,13-Aug-10,N,,FALL,940,102.7,48.9,242,,0,,,,WACKY DUCK FEET,BAIT TRAP,,,,,,,,,,,,,,,10BM12178,10BM12179,
10BM12179,A/mallard/Interior Alaska/10BM12179R0/2010(H3N8),1927-10660,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.90723,148.83553,2222,13-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT74,3536,13-Aug-10,N,,FALL,940,102.7,48.9,242,,0,,,,WACKY DUCK FEET,BAIT TRAP,,,,,,,,,,,,,,,10BM12178,10BM12179,
10BM12308,A/mallard/Interior Alaska/10BM12308R0/2010(H4N6),1927-10662,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89896,148.81513,55,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT76,3575,14-Aug-10,N,,FALL,931,102.6,49.8,250,,0,,,,WACKY DUCK BROWN,BAIT TRAP,,,,,,,,,,,,,,,10BM12308,10BM12309,BIRD HELD FOR APPR. 2.5 HRS BEFORE BEING PROCESSED
10BM12311,A/mallard/Interior Alaska/10BM12311R0/2010(H3N8),1927-10663,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.89896,148.81513,55,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT76,3576,14-Aug-10,N,,FALL,1273,112.1,53.5,292,,0,,,,WACKY DUCK BROWN,BAIT TRAP,,,,,,,,,,,,,,,10BM12310,10BM12311,BIRD HELD FOR APPR. 2.5 HRS BEFORE BEING PROCESSED
10BM12350,A/mallard/Interior Alaska/10BM12350R0/2010(H3N8),1927-10667,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT76,3588,14-Aug-10,N,,FALL,1046,109,47.8,261,,1,1798,10BM21798,10BM31798,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12349,10BM12350,
10BM12351,A/mallard/Interior Alaska/10BM12351R0/2010(H3N8),1927-10668,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT76,3589,14-Aug-10,N,,FALL,939,107.4,51,257,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12351,10BM12352,
10BM12352,A/mallard/Interior Alaska/10BM12352R0/2010(H3N8),1927-10668,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT76,3589,14-Aug-10,N,,FALL,939,107.4,51,257,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12351,10BM12352,
10BM12362,A/mallard/Interior Alaska/10BM12362R0/2010(H3N8),1927-10673,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT76,3594,14-Aug-10,N,,FALL,1007,106.1,49.1,259,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12361,10BM12362,
10BM12363,A/mallard/Interior Alaska/10BM12363R0/2010(H3N8),1927-10674,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT77,3595,14-Aug-10,N,,FALL,984,105,50.3,255,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12363,10BM12364,
10BM12370,A/mallard/Interior Alaska/10BM12370R0/2010(H3N8),1927-10677,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT77,3598,14-Aug-10,N,,FALL,822,106.7,51,270,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12369,10BM12370,
10BM12374,A/mallard/Interior Alaska/10BM12374R0/2010(H3N8),1927-10679,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT77,3600,14-Aug-10,N,,FALL,1127,114,55,274,,1,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12373,10BM12374,
10BM12383,A/mallard/Interior Alaska/10BM12383R0/2010(H3N8),1927-10684,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92657,148.81829,935,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT77,3605,14-Aug-10,N,,FALL,1101,112.8,51.4,277,,2,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM12383,10BM12384,
10BM12582,A/mallard/Interior Alaska/10BM12582R0/2010(H3N8),1927-10695,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.89604,148.84413,1255,14-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT79,3650,14-Aug-10,N,,FALL,1297,120,55.8,294,,0,,,,CRANE LAKE,BAIT TRAP,,,,,,,,,,,,,,,10BM12581,10BM12582,
9BM3595,A/American green-winged teal/Interior Alaska/9BM3595R1/2009(H10N7),934-93146,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.9614,148.77556,2059,23-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",MD1,1162,23-Jul-09,N,,MOLTER,306,80.4,34,123,,,,,,Y LAKES W,DRIVE TRAP,,,,,,,,,,,,,,,,,
9BM4407,A/American green-winged teal/Interior Alaska/9BM4407R0/2009(H10N7),934-93237,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.93807,148.80484,2038,27-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B5,111,27-Jul-09,N,,MIGRANT,318,81.2,37.4,173,,0,,,,SAM BERRY E,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM5041,A/American green-winged teal/Interior Alaska/9BM5041R0/2009(H4N6),934-93317,,,,AGWT,Anas crecca,F,A,H,AHY,AHY,W,M,C,64.93807,148.80484,2255,29-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B10,233,29-Jul-09,N,,MIGRANT,256,77.5,33.8,163,,0,,,,SAM BERRY E,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM5045,A/American green-winged teal/Interior Alaska/9BM5045R0/2009(H8N4),934-93319,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.93807,148.80484,2255,29-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B10,235,29-Jul-09,N,,MIGRANT,308,78.4,34.4,182,,0,,,,SAM BERRY E,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM5277,A/American green-winged teal/Interior Alaska/9BM5277R0/2009(H4N6),934-93390,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.93762,148.83144,1330,30-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B14,327,30-Jul-09,N,,MIGRANT,290,78.8,37.7,178,,0,,,,SNAG LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM6222,A/American green-winged teal/Interior Alaska/9BM6222R0/2009(H10N7),934-93511,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.91893,148.80943,912,03-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B28,665,03-Aug-09,N,,MIGRANT,343,81.5,44.4,184,,1,,,,WACKY DUCK NECK E BAIT 2,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM6223,A/American green-winged teal/Interior Alaska/9BM6223R0/2009(H10N7),934-93511,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,OP,64.91893,148.80943,912,03-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B28,665,03-Aug-09,N,,MIGRANT,343,81.5,44.4,184,,1,,,,WACKY DUCK NECK E BAIT 2,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM6225,A/American green-winged teal/Interior Alaska/9BM6225R0/2009(H10N7),934-93512,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,OP,64.91893,148.80943,912,03-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B28,666,03-Aug-09,N,,MIGRANT,306,79.5,35.2,157,,1,,,,WACKY DUCK NECK E BAIT 2,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM6258,A/American green-winged teal/Interior Alaska/9BM6258R0/2009(H4N6),934-93517,,,,AGWT,Anas crecca,F,A,H,AHY,AHY,W,M,C,64.93762,148.83144,1128,03-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B29,682,03-Aug-09,N,,MIGRANT,280,74.8,34.1,169,,0,,,,SNAG LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM6410,A/American green-winged teal/Interior Alaska/9BM6410R0/2009(H3N8),934-93525,,,,AGWT,Anas crecca,M,A,H,HY,HY,W,M,C,64.93762,148.83144,2146,03-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B31,709,03-Aug-09,N,,MIGRANT,335,80.5,35.1,181,,1,,,,SNAG LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM6428,A/American green-winged teal/Interior Alaska/9BM6428R0/2009(H10N7),934-93529,,,,AGWT,Anas crecca,F,A,H,AHY,AHY,W,M,C,64.89625,148.82562,2200,03-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B31,718,03-Aug-09,N,,MIGRANT,299,79.3,34.3,168,,0,,,,ELLIOT'S,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM6702,A/American green-winged teal/Interior Alaska/9BM6702R0/2009(H10N7),934-93580,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.91893,148.80943,2309,04-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B36,836,04-Aug-09,N,,MIGRANT,331,77.8,35.3,169,,1,,,,WACKY DUCK NECK E BAIT 2,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM7190,A/American green-winged teal/Interior Alaska/9BM7190R0/2009(H10N7),934-93606,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.93807,148.80484,2105,06-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B42,996,06-Aug-09,N,,MIGRANT,279,78.7,35.4,172,,0,,,,SAM BERRY E,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8129,A/American green-winged teal/Interior Alaska/9BM8129R0/2009(H4N6),934-93623,,,,AGWT,Anas crecca,M,A,H,AHY,AHY,W,M,C,64.93762,148.83144,1324,09-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B55,1316,09-Aug-09,N,,MIGRANT,332,77,35.5,185,,1,,,,SNAG LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
10BM04207,A/American green-winged teal/Interior Alaska/10BM04207R0/2010(H3N6),934-93664,,,,AGWT,Anas crecca carolinensis,F,A,H,3,HY,W,M,C,64.9266,148.74922,948,13-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG13,384,13-Jul-10,N,,DUCKLING,267,70.3,35.2,,32.8,0,,,,GO DEVIL N BAIT,BAIT TRAP,,,,,,,,,,,,1/?,PRESENT,,10BM04207,10BM04208,
10BM05165,A/American green-winged teal/Interior Alaska/10BM05165R0/2010(H4N6),934-93718,,,,AGWT,Anas crecca carolinensis,M,A,H,2C,HY,W,M,C,64.90927,148.85413,1134,22-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG23,603,22-Jul-10,N,,DUCKLING,260,75.3,36.2,,34.3,0,,,,MAIN CHANNEL DUCK AVE,BAIT TRAP,,,,,,,,,,,,2/?,PRESENT,,10BM05165,10BM05166,
10BM06728,A/American green-winged teal/Interior Alaska/10BM06728R0/2010(H4N6),934-93750,,,,AGWT,Anas crecca carolinensis,F,A,H,HY,HY,W,M,C,64.95459,148.78583,2212,30-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT7,1870,30-Jul-10,N,,FALL,321,77.2,35.2,169,,0,900,10BM20900,10BM30900,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM06728,10BM06729,
10BM07000,A/American green-winged teal/Interior Alaska/10BM07000R0/2010(H4N6),934-93791,,,,AGWT,Anas crecca carolinensis,M,A,H,HY,HY,W,M,C,64.95459,148.78583,2025,31-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT12,1982,31-Jul-10,N,,FALL,284,76.2,34.8,178,,0,970,10BM20970,10BM30970,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM07000,10BM07001,
10BM07917,A/American green-winged teal/Interior Alaska/10BM07917R0/2010(H3N8),934-93791,,,,AGWT,Anas crecca carolinensis,M,A,H,HY,HY,W,M,C,64.95459,148.78583,1207,03-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR7,307,31-Jul-10,Y,O,FALL,280,,,177,,0,,,,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM07917,10BM07918,
10BM05376,A/American green-winged teal/Interior Alaska/10BM05376R0/2010(H3N8),934-93807,,,,AGWT,Anas crecca carolinensis,M,A,H,3,HY,W,M,C,64.90481,148.87319,1751,25-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG37,874,25-Jul-10,N,,DUCKLING,295,76.7,35.6,,35.4,,,,,HUNTER LAKE,DRIVE TRAP,,,,,,,,,,,,07-Jul,PRESENT,,10BM05376,10BM05377,
10BM08134,A/American green-winged teal/Interior Alaska/10BM08134R0/2010(H3N8),934-93854,,,,AGWT,Anas crecca carolinensis,M,A,H,HY,HY,W,M,C,64.95459,148.78583,1116,04-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR9,344,02-Aug-10,Y,O,FALL,309,,,183,,0,,,,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM08134,10BM08135,
10BM07573,A/American green-winged teal/Interior Alaska/10BM07573R0/2010(H3N8),934-93859,,,,AGWT,Anas crecca carolinensis,F,A,H,HY,HY,W,M,C,64.95459,148.78583,1221,02-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT20,2188,02-Aug-10,N,,FALL,298,73.3,35.2,176,,0,1069,10BM21069,10BM31069,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM07573,10BM07574,
10BM07649,A/American green-winged teal/Interior Alaska/10BM07649R0/2010(H3N8),934-93879,,,,AGWT,Anas crecca carolinensis,F,A,H,HY,HY,W,M,C,64.95459,148.78583,2044,02-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT21,2220,02-Aug-10,N,,FALL,272,73.6,33.5,171,,0,1093,10BM21093,10BM31093,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM07649,10BM07650,
10BM07863,A/American green-winged teal/Interior Alaska/10BM07863R0/2010(H4N6),934-93902,,,,AGWT,Anas crecca carolinensis,F,A,H,AHY,AHY,W,M,C,64.95459,148.78583,1207,03-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT25,2307,03-Aug-10,N,,FALL,339,72.7,33.9,180,,0,1227,10BM21227,10BM31227,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM07863,10BM07864,
10BM08222,A/American green-winged teal/Interior Alaska/10BM08222R0/2010(H3N8),934-93933,,,,AGWT,Anas crecca carolinensis,M,A,H,HY,HY,W,M,C,64.95459,148.78583,1116,04-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT30,2440,04-Aug-10,N,,FALL,274,79.8,34.6,178,,0,,,,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM08222,10BM08223,
10BM08226,A/American green-winged teal/Interior Alaska/10BM08226R0/2010(H4N6),934-93935,,,,AGWT,Anas crecca carolinensis,M,A,H,HY,HY,W,M,C,64.95459,148.78583,1116,04-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT30,2442,04-Aug-10,N,,FALL,359,77,36.4,182,,0,,,,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM08226,10BM08227,
10BM08228,A/American green-winged teal/Interior Alaska/10BM08228R0/2010(H3N8),934-93936,,,,AGWT,Anas crecca carolinensis,F,A,H,HY,HY,W,M,C,64.95459,148.78583,1116,04-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT30,2443,04-Aug-10,N,,FALL,299,72.2,34.2,173,,0,,,,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM08228,10BM08229,
10BM08422,A/American green-winged teal/Interior Alaska/10BM08422R0/2010(H3N8),934-93943,,,,AGWT,Anas crecca carolinensis,F,A,H,HY,HY,W,M,C,64.95459,148.78583,2049,04-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAIT31,2470,04-Aug-10,N,,FALL,306,73.6,35,175,,0,1282,10BM21282,10BM31282,Y LAKES,BAIT TRAP,,,,,,,,,,,,,,,10BM08422,10BM08423,
10BM02791,A/northern pintail/Interior Alaska/10BM02791R0/2010(H4N6),KA 167 NPA 10 08,,,,NOPI,Anas acuta,F,A,H,AHY,AHY,D,FR,C,64.91005,148.80132,1720,25-Jun-10,6,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DH167,366,,,,DECOY HEN,789,97.5,49.2,,,,428,10BM20428,10BM30428,DECOY PEN,,,,,,,,,,,,,,,,10BM02791,10BM02792,
10BM02980,A/mallard/Interior Alaska/10BM02980R0/2010(H9N2),,2118,,,MALL,Anas platyrhynchos,F,A,H,2A,HY,W,M,C,64.89674,148.77055,848,02-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG3,131,,N,,DUCKLING,285,78.3,45.1,,38.6,0,,,,BIG MINTO S PT BAIT,BAIT TRAP,,,,,,,,,,,,1/?,ABSENT,,10BM02980,10BM02981,
10BM05968,A/mallard/Interior Alaska/10BM05968R0/2010(H3N8),,2420,,,MALL,Anas platyrhynchos,F,A,H,2A,HY,W,M,C,64.90912,148.75071,325,27-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG48,1085,,N,,DUCKLING,328,73.5,41.2,,32.9,0,,,,BIG MINTO BULL,BAIT TRAP,,,,,,,,,,,,,,,10BM05968,10BM05969,
10BM05970,A/mallard/Interior Alaska/10BM05970R0/2010(H3N8),,2421,,,MALL,Anas platyrhynchos,M,A,H,2A,HY,W,M,C,64.90912,148.75071,325,27-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG48,1086,,N,,DUCKLING,323,73,41.3,,31.3,0,,,,BIG MINTO BULL,BAIT TRAP,,,,,,,,,,,,,,,10BM05970,10BM05971,
10BM16764,A/northern shoveler/Interior Alaska/10BM16764R0/2010(H9N2),,,,HNT283,NSHO,Anas clypeata,M,K,U,HY,HY,W,M,C,64.93597,148.83243,1105,08-Sep-10,9,2010,Brandt W. Meixell,"Minto Flats, USA, AK",HS12,283,,N,,HUNTER SHOT,812,115.3,42.8,238,,,2272,10BM22272,10BM32272,SNAG LAKE,SHOT,,,,,08-Sep-10,0620-0800,,,,,,,,,10BM16764,10BM16765,"SHOT OVER DECOYS BUT MAJORITY OF BIRDS WERE PASS SHOT, NOT ACTIVELY DECOYING"
9BM12285,A/mallard/Interior Alaska/9BM12285R0/2009(H3N8),,,,BD9,MALL,Anas platyrhynchos,F,K,U,HY,HY,W,M,C,64.88543,148.76081,1220,01-Sep-09,9,2009,Brandt W. Meixell,"Minto Flats, USA, AK",HS1,19,,N,,HUNTER-SHOT,1074,108.5,51.7,264,,,519,9BM20519,9BM30519,BIG MINTO SE,SHOT,,,,,01-Sep-09,0600-1100,,,,,,,,,,,
