,Collection Date,Complete Genome,Country,Host Species,Sequence Accession,Sequence Accession2,Sequence Accession3,Sequence Accession4,Sequence Accession5,Sequence Accession6,Sequence Accession7,Sequence Accession8,State/Province,Strain Name,Subtype
726,2009-08-19 00:00:00,Yes,USA,IRD:Mallard/Avian,CY142825,CY142824,CY142823,CY142818,CY142821,CY142820,CY142819,CY142822,Alaska,A/mallard/Interior Alaska/9BM11542R0/2009,H3N8
727,2009-08-19 00:00:00,Yes,USA,IRD:Mallard/Avian,CY142865,CY142864,CY142863,CY142858,CY142861,CY142860,CY142859,CY142862,Alaska,A/mallard/Interior Alaska/9BM11867R0/2009,H3N8
728,2009-08-20 00:00:00,Yes,USA,IRD:Mallard/Avian,CY142889,CY142888,CY142887,CY142882,CY142885,CY142884,CY142883,CY142886,Alaska,A/mallard/Interior Alaska/9BM11965R0/2009,H3N8
729,2009-08-21 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143129,CY143128,CY143127,CY143122,CY143125,CY143124,CY143123,CY143126,Alaska,A/mallard/Interior Alaska/9BM12198R0/2009,H4N6
730,2009-08-21 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143137,CY143136,CY143135,CY143130,CY143133,CY143132,CY143131,CY143134,Alaska,A/mallard/Interior Alaska/9BM12204R0/2009,H4N6
731,2009-09-01 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143153,CY143152,CY143151,CY143146,CY143149,CY143148,CY143147,CY143150,Alaska,A/mallard/Interior Alaska/9BM12285R0/2009,H3N8
732,2009-09-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143185,CY143184,CY143183,CY143178,CY143181,CY143180,CY143179,CY143182,Alaska,A/mallard/Interior Alaska/9BM12326R0/2009,H3N8
733,2009-09-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143209,CY143208,CY143207,CY143202,CY143205,CY143204,CY143203,CY143206,Alaska,A/mallard/Interior Alaska/9BM12388R0/2009,H3N8
734,2009-09-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143217,CY143216,CY143215,CY143210,CY143213,CY143212,CY143211,CY143214,Alaska,A/mallard/Interior Alaska/9BM12390R0/2009,H3N8
735,2009-09-03 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143241,CY143240,CY143239,CY143234,CY143237,CY143236,CY143235,CY143238,Alaska,A/mallard/Interior Alaska/9BM12523R0/2009,H3N8
736,2009-09-04 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143313,CY143312,CY143311,CY143306,CY143309,CY143308,CY143307,CY143310,Alaska,A/mallard/Interior Alaska/9BM12567R0/2009,H3N8
737,2009-09-04 00:00:00,Yes,USA,IRD:Mallard/Avian,CY143321,CY143320,CY143319,CY143314,CY143317,CY143316,CY143315,CY143318,Alaska,A/mallard/Interior Alaska/9BM12627R0/2009,H3N8
738,2009-06-24 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078874,CY078873,CY078872,CY078867,CY078870,CY078869,CY078868,CY078871,Alaska,A/mallard/Interior Alaska/9BM1585R1/2009,H12N5
739,2009-07-01 00:00:00,Yes,USA,IRD:Mallard/Avian,CY079785,CY079784,CY079783,CY079778,CY079781,CY079780,CY079779,CY079782,Alaska,A/mallard/Interior Alaska/9BM1799/2009,H12N5
740,2009-07-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078746,CY078745,CY078744,CY078739,CY078742,CY078741,CY078740,CY078743,Alaska,A/mallard/Interior Alaska/9BM1807/2009,H4N6
741,2009-07-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY079799,CY079798,CY079797,CY079792,CY079795,CY079794,CY079793,CY079796,Alaska,A/mallard/Interior Alaska/9BM1809/2009,H4N6
742,2009-07-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078722,CY078721,CY078720,CY078715,CY078718,CY078717,CY078716,CY078719,Alaska,A/mallard/Interior Alaska/9BM1812/2009,H4N6
743,2009-07-06 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078730,CY078729,CY078728,CY078723,CY078726,CY078725,CY078724,CY078727,Alaska,A/mallard/Interior Alaska/9BM1852/2009,H10N5
744,2009-07-02 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078738,CY078737,CY078736,CY078731,CY078734,CY078733,CY078732,CY078735,Alaska,A/mallard/Interior Alaska/9BM1856/2009,H4N6
745,2009-07-01 00:00:00,Yes,USA,IRD:Mallard/Avian,CY079589,CY079588,CY079587,CY079582,CY079585,CY079584,CY079583,CY079586,Alaska,A/mallard/Interior Alaska/9BM1864/2009,H4N6
746,2009-07-01 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078754,CY078753,CY078752,CY078747,CY078750,CY078749,CY078748,CY078751,Alaska,A/mallard/Interior Alaska/9BM1869/2009,H4N6
747,2009-07-04 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078762,CY078761,CY078760,CY078755,CY078758,CY078757,CY078756,CY078759,Alaska,A/mallard/Interior Alaska/9BM1947/2009,H4N6
748,2009-07-04 00:00:00,Yes,USA,IRD:Mallard/Avian,CY078770,CY078769,CY078768,CY078763,CY078766,CY078765,CY078764,CY078767,Alaska,A/mallard/Interior Alaska/9BM1949/2009,H4N6
